epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,epoch_time_seconds
1,7.88723516150235,0.008842108399630524,7.058515199272692,0.03411698101963589,0.03411698101963589,423.92249656503554
2,6.475088515372183,0.07427520038139507,5.483582928653752,0.17708053991239833,0.17708053991239833,424.57052764692344
3,5.0391293472245025,0.2103706683352701,4.148276771685956,0.3553231429337624,0.3553231429337624,525.5747290760046
4,3.807492701886028,0.3575504305592801,3.2226173302928447,0.4886624355650904,0.4886624355650904,623.086011106032
5,2.9224298093327534,0.47001728196418463,2.666107676569183,0.5660141235362475,0.5660141235362475,572.9938710730057
6,2.3231895558296514,0.5501176961353953,2.2451611979101993,0.6209290545573731,0.6209290545573731,381.04237746295985
7,1.889887633118647,0.6150591460325974,1.98554384218226,0.6649384702482047,0.6649384702482047,381.7235382370418
8,1.5753470949917647,0.66397753344656,1.8325474526347878,0.6879115640177587,0.6879115640177587,381.7480924539268
9,1.342906862762843,0.7018041774678943,1.7041882681216491,0.7072196895205745,0.7072196895205745,395.35893912403844
10,1.1625583833159268,0.7336268287595721,1.6613861538170311,0.7248294150949018,0.7248294150949018,402.9152738309931
11,1.022426817862639,0.76007866273353,1.5871786097086982,0.7326062989779804,0.7326062989779804,393.14467508206144
12,0.909128938260875,0.7814948899019696,1.5189432980267545,0.7441673370876911,0.7441673370876911,570.0182996239746
13,0.8146582655605324,0.8000953487679151,1.5299230272696898,0.7475939334346414,0.7475939334346414,634.4639413380064
14,0.7313641310963606,0.8179285480170436,1.520482361915196,0.7572479961860493,0.7572479961860493,636.7611417250009
15,0.6654736986532814,0.8317764667322189,1.4911405462331537,0.7599594767736361,0.7599594767736361,748.5756020629779
16,0.6011689225651469,0.8469205327612407,1.470924638955209,0.7659783677482792,0.7659783677482792,1411.1750151539454
17,0.5553060347983964,0.8544143499895712,1.4894283885577309,0.769613539525044,0.769613539525044,1574.4305034040008
18,0.5073144229350458,0.865714668812014,1.490701855307011,0.7735466762015435,0.7735466762015435,1117.0890844910173
19,0.4684518554986708,0.8749664789487799,1.4879469759881059,0.7747683322904562,0.7747683322904562,880.3814614959992
20,0.43351340721724896,0.8813131313131313,1.5036737505576419,0.7787908584368761,0.7787908584368761,1108.161296929
21,0.40239663555086386,0.8901626888352552,1.5029775308293192,0.7750365007002176,0.7787908584368761,1119.1241764680017
22,0.3738296246369495,0.8963901552397128,1.5210451581131725,0.7784333005571944,0.7787908584368761,861.2640254209982
23,0.3504310749678315,0.9026474181341438,1.5544279129008371,0.7787014689669557,0.7787908584368761,574.5441626770189
24,0.32515113373034465,0.9088599862936146,1.5480623536131806,0.7831709424629779,0.7831709424629779,389.90335328609217
25,0.30705514920640165,0.9127633264801407,1.55810568495248,0.7802508864455767,0.7831709424629779,386.78545783204027
26,0.28637514929861146,0.9185587437799827,1.5256540609703975,0.7846607669616519,0.7846607669616519,384.08327414107043
27,0.27156998462528137,0.9217693155746253,1.5756966245763688,0.7878191948988409,0.7878191948988409,382.441119679017
28,0.25601497800102047,0.9258812311909657,1.604664359211421,0.7866571317898752,0.7878191948988409,381.74301513808314
29,0.2432142447144435,0.9293078275379161,1.605509805780909,0.7865081493400078,0.7878191948988409,381.4264372859616
30,0.22728971523718358,0.9336655641965377,1.5871847560076744,0.7887428860880188,0.7887428860880188,381.8112995791016
31,0.21853762058658452,0.9354608027174399,1.6167636084057877,0.7888918685378863,0.7888918685378863,381.4904261600459
32,0.20522285267062,0.9395950657012604,1.6087691055901099,0.7921098894550223,0.7921098894550223,381.34187491005287
33,0.19980714607211597,0.9415541849170168,1.6360872470505996,0.7886534966180984,0.7921098894550223,380.91008874203544
34,0.192508615925231,0.9429844164357438,1.645203034196713,0.7913947736956587,0.7921098894550223,380.8154473110335
35,0.18374666159849393,0.9460683531479992,1.6640142646770342,0.7905306754864277,0.7921098894550223,381.00856153899804
36,0.17582652986383543,0.9487649354905993,1.6343430351406112,0.7919907034951282,0.7921098894550223,380.35165917500854
37,0.17348212022844384,0.9489884091654003,1.680646944119192,0.7929441911742797,0.7929441911742797,382.07156071800273
38,0.16531661294653996,0.951133756443491,1.6934265976195675,0.7907392509162421,0.7929441911742797,380.4591404279927
39,0.1589693911527906,0.952742766902059,1.6712192872746234,0.7902327105866929,0.7929441911742797,380.61443356703967
40,0.1535315833897449,0.9544113703405739,1.719583916348349,0.7897857632370907,0.7929441911742797,380.80514923203737
41,0.1499521807954459,0.9557596615118739,1.6760991855086944,0.7903816930365603,0.7929441911742797,380.60465492797084
42,0.1465851203214772,0.956184261493996,1.6907308754071033,0.7929441911742797,0.7929441911742797,380.71462297206745
43,0.14172769696135787,0.9571377491731474,1.7120291582787373,0.7927356157444653,0.7929441911742797,380.1706983160693
44,0.13768801143573464,0.959141563123864,1.6774857828008352,0.7977116295700366,0.7977116295700366,380.78092152497265
45,0.13249811282448737,0.9605643455200977,1.734482386078398,0.7939274753434046,0.7977116295700366,380.7933208979666
46,0.12679457552151613,0.9618083489764906,1.7685582171087169,0.792467447334704,0.7977116295700366,380.83346809004433
47,0.12467275499040575,0.9630821489228569,1.691749375220835,0.7955960787819195,0.7977116295700366,380.66860747803
48,0.12315873649615233,0.96302255594291,1.7225324076991844,0.7952683173922112,0.7977116295700366,380.52279494400136
49,0.11738175794438718,0.9644453383391437,1.719438220987814,0.7959238401716278,0.7977116295700366,380.22358222003095
50,0.11917653235900917,0.9642367629093292,1.740471486798636,0.7977414260600101,0.7977414260600101,381.6312376320129
