epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,epoch_time_seconds
1,8.326162393938276,0.0018846279908226811,10.751450253734962,0.0019367718482762731,0.0019367718482762731,391.83663299598265
2,7.825598453289739,0.006979827776287953,7.323169381736213,0.02121510086111856,0.02121510086111856,381.6786723610712
3,7.2625807164867,0.018079020291409672,6.56221821470037,0.06218527457465511,0.06218527457465511,382.2888504380826
4,6.622444864784391,0.04283990345937248,5.908938297899043,0.12285092816066268,0.12285092816066268,381.6601126618916
5,6.014896554538559,0.07610768451476416,5.713829658308592,0.18890974643187033,0.18890974643187033,381.5533036279958
6,5.442565502680966,0.11654152140877805,4.71491371493051,0.26503977831411457,0.26503977831411457,382.2495784199564
7,4.9507083142351815,0.16014868448496766,4.142170555425846,0.32189148118351657,0.32189148118351657,381.69259365298785
8,4.5399798138527165,0.20108906170853075,3.804799225144156,0.3714430440094157,0.3714430440094157,381.49146012798883
9,4.168452781117903,0.24226781085188165,3.552573845407178,0.4097911266052859,0.4097911266052859,382.4295253569726
10,3.84628633926979,0.28082446887756624,3.297550596222861,0.44450403742439143,0.44450403742439143,381.66458621795755
11,3.5553472212225423,0.31817436905932484,3.147846695535754,0.47570096242662613,0.47570096242662613,381.54333706991747
12,3.320098549446372,0.3495128273889336,2.8605474258171766,0.5167605256100831,0.5167605256100831,381.290619948064
13,3.1023696049657596,0.385611274991806,2.707582113189495,0.5343702511844105,0.5343702511844105,381.7033080670517
14,2.9381450804846816,0.4079809898393969,2.680140719347406,0.5473019278329013,0.5473019278329013,381.9100599109661
15,2.786229445771542,0.4323768660051846,3.0589833797002903,0.5770388248264354,0.5770388248264354,381.7209048370132
16,2.6442814890162842,0.45419534578826615,2.410825332645182,0.5926521855725395,0.5926521855725395,381.85368747694883
17,2.527596654427648,0.4724978397544769,2.4065237589741466,0.5946187539107893,0.5946187539107893,382.24193428095896
18,2.434650946372435,0.4883272250528888,2.3120428184329005,0.6120794970352492,0.6120794970352492,381.9700907479273
19,2.3411561594557546,0.504849378743184,2.224007456533027,0.6261732367927059,0.6261732367927059,381.7537919980241
20,2.25788627273686,0.5188462799082268,2.2499105985242576,0.626679777122255,0.626679777122255,381.09742252493743
21,2.1835906256694786,0.5314874407794762,2.526515910460715,0.6372575310628408,0.6372575310628408,381.25406222604215
22,2.1218938348276324,0.5426909210095051,2.116294269599277,0.6420547659485712,0.6420547659485712,381.7159409529995
23,2.052480475445981,0.5536560293197461,2.1001343185144847,0.6520365900896874,0.6520365900896874,382.1053089069901
24,1.9970985846146365,0.5616265903876524,2.0764427876778657,0.6618694317809362,0.6618694317809362,381.76216312800534
25,1.9529427486353865,0.5706549268496172,2.0102341750790487,0.6682160841452877,0.6682160841452877,382.67800970189273
26,1.897800034460239,0.5804430738059057,2.0040682469458315,0.6695867226840678,0.6695867226840678,382.0299416790949
27,1.8517251084542155,0.5887190488960401,1.986781016638188,0.6752182592890558,0.6752182592890558,380.99567247205414
28,1.807472212550957,0.5980751467477131,1.9694894750540022,0.6767974732576503,0.6767974732576503,381.9588407219853
29,1.7708357167945126,0.6041834271922768,1.9995326893338359,0.6828461607222669,0.6828461607222669,381.82526827591937
30,1.7380009295421024,0.6089210690980602,2.0220320327912575,0.6879115640177587,0.6879115640177587,381.7023431719281
31,1.6971112383388407,0.6167575459610858,2.2432198823128804,0.6832037186019487,0.6879115640177587,380.7186532600317
32,1.6692135994477193,0.623804415839814,1.938851766004341,0.6921426655939931,0.6921426655939931,381.0672793829581
33,1.635621549510504,0.6288772682577992,1.857713350646278,0.6972378653794583,0.6972378653794583,381.05500202800613
34,1.609993838140768,0.6330636750990734,1.9650614411025091,0.6958672268406781,0.6972378653794583,380.7659726840211
35,1.5794328315789194,0.6388143976639552,1.9414939395520583,0.7021542862250827,0.7021542862250827,381.8656098189531
36,1.5513732370803568,0.643559488692232,1.8573717771051452,0.7052233246923513,0.7052233246923513,381.0641534200404
37,1.5341394365709404,0.6475522183486785,1.960036463236085,0.7034951282738894,0.7052233246923513,380.3012991399737
38,1.5085392953286683,0.6516715830875123,1.9119641309358348,0.7073686719704418,0.7073686719704418,381.30260418809485
39,1.487799039689354,0.6556270671314919,1.8552472188388138,0.7062364053514496,0.7073686719704418,380.9860713050002
40,1.4620176529110709,0.6602678704448616,1.9331594710518971,0.7059086439617414,0.7073686719704418,380.43365422904026
41,1.4472476549623963,0.6638806948541461,1.828520240603533,0.717529275051399,0.717529275051399,381.04281123995315
42,1.4240734766785696,0.6681266946753672,1.904346057958851,0.7149965734036531,0.717529275051399,380.2566823529778
43,1.411473183874713,0.6712031822651292,1.8095132566131322,0.7195852328595691,0.7195852328595691,381.25933235592674
44,1.3954274431179592,0.6734975119930873,1.8668517407648917,0.7170823277017967,0.7195852328595691,379.9371600680752
45,1.36946256012759,0.6793599713953696,1.8724664526166728,0.71907869253002,0.7195852328595691,380.5590432549361
46,1.3580920383325723,0.6819299186555824,5.709639809199182,0.7123744822859868,0.7195852328595691,381.93960266490467
47,1.3452830292471636,0.6828834063347338,1.8673420672883991,0.7249188045648223,0.7249188045648223,381.43833641603123
48,1.3313493093456885,0.6865260272339918,1.8576035534950857,0.7264086290634963,0.7264086290634963,380.8855726569891
49,1.3200213153954539,0.6885968832871487,1.943019591597997,0.7224158994070499,0.7264086290634963,380.4573856929783
50,1.296231280474721,0.6933419743154257,1.8789723086337935,0.7258424957540002,0.7264086290634963,379.8763604039559
