epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,epoch_time_seconds
1,7.364259734468741,0.030809570632579483,5.768462050931146,0.1377789696373767,0.1377789696373767,389.45369943394326
2,4.934526036064935,0.2013274336283186,3.5915785610439603,0.3999582849140371,0.3999582849140371,377.78019112709444
3,3.247793438735741,0.39314978695509667,2.51904934735098,0.5504305592801169,0.5504305592801169,377.31453197507653
4,2.3324854686367424,0.5238669884687583,2.0740832316179616,0.6300765769792318,0.6300765769792318,380.5572845690185
5,1.801797220908055,0.6099415988796519,1.7913745701808526,0.6741455856500105,0.6741455856500105,395.7273583699716
6,1.455187618453619,0.6689311999046512,1.6652594440255666,0.7049849527725633,0.7049849527725633,397.5929500469938
7,1.2147793339615958,0.7155478084681625,1.5821160767868439,0.7274515062125682,0.7274515062125682,446.03134940599557
8,1.0336092375823822,0.7497467298352254,1.580817735725121,0.729984207860314,0.729984207860314,452.25461470894516
9,0.8996188516966482,0.7766306129137988,1.4980882466920975,0.7486964035636602,0.7486964035636602,450.39625548303593
10,0.7814259405929771,0.801682011859003,1.4862405452355025,0.7558475611572957,0.7558475611572957,447.70416507998016
11,0.6842850015095294,0.8224129197580525,1.4862179878265183,0.7594827329340603,0.7594827329340603,448.3482327659149
12,0.6110188277798313,0.8375048419296207,1.4631217545336455,0.7624623819314085,0.7624623819314085,554.3092816619901
13,0.5487211992116826,0.8516581746670242,1.5270409555664783,0.7660081642382527,0.7660081642382527,522.978761095088
14,0.4880897103239415,0.8657072196895206,1.5069414117986222,0.7730103393820208,0.7730103393820208,390.3710055759875
15,0.44370133625814917,0.8756666964631566,1.5336639308939388,0.771162957003665,0.7730103393820208,391.94517124805134
16,0.40218047566132703,0.8851568785197104,1.5250714526127862,0.776734900628706,0.776734900628706,394.24297526990995
17,0.3649900209688465,0.8945874675963171,1.5390020262704505,0.7768242900986264,0.7768242900986264,393.9979418780422
18,0.3379066144303675,0.9019174041297935,1.5760190439399713,0.7778373707577247,0.7778373707577247,394.4746881480096
19,0.3142787165803721,0.9076085337147284,1.5811774063773159,0.7796847531360805,0.7796847531360805,394.926121414057
20,0.28946943027655414,0.914722445695897,1.5758581640382143,0.7803104794255237,0.7803104794255237,397.4418123109499
21,0.26325512225680964,0.9211063436727154,1.6274432623803035,0.7808766127350198,0.7808766127350198,412.3548590539722
22,0.2542041507911307,0.9240412979351033,1.6357017846440094,0.7850779178212807,0.7850779178212807,408.83906792104244
23,0.2411164351633289,0.927818003039242,1.6385114322185075,0.7792676022764519,0.7850779178212807,406.80304226698354
24,0.22695999788902665,0.9311328625487918,1.6302516478178792,0.788504514168231,0.788504514168231,407.65866530605126
25,0.20971394879382982,0.9371443044009415,1.6757816243472192,0.7851375108012276,0.788504514168231,408.0371558800107
26,0.20044435364321062,0.9392077113316052,1.6655361742204813,0.7855844581508299,0.788504514168231,406.1984723380301
27,0.19266387910287502,0.9414201007121361,1.6510228007514138,0.790858436876136,0.790858436876136,409.4039156859508
28,0.18351064963351557,0.943870862012455,1.6954367926186045,0.7883257352283901,0.790858436876136,405.88354999898
29,0.1765973405719766,0.9460087601680522,1.7110315040248976,0.7887726825779923,0.790858436876136,399.4057885550428
30,0.16987175186294853,0.9480647179762224,1.7112291885205166,0.7891004439677006,0.790858436876136,405.59023754904047
31,0.1615826232603958,0.9506197669914485,1.7174409287773147,0.7892792229075415,0.790858436876136,403.2463392880745
32,0.1550010207701147,0.9519233634277882,1.7535752141537126,0.7892196299275945,0.790858436876136,407.1990971820196
33,0.14551998004381664,0.9552009773248711,1.7785491219564586,0.7875510264890796,0.790858436876136,405.54749538202304
34,0.14283043129572137,0.9558639492267811,1.7810633165404905,0.7913053842257383,0.7913053842257383,408.2716134910006
35,0.1424419637039632,0.956385387801317,1.7505130026675866,0.7921396859449957,0.7921396859449957,405.6818885069806
36,0.13547358635760495,0.9594991210035458,1.807507445238148,0.790918029856083,0.7921396859449957,402.43103065690957
37,0.1302854587719653,0.9601397455379757,1.8008529251403453,0.7887726825779923,0.7921396859449957,408.9183066699188
38,0.12721661628997602,0.9611602753195674,1.7484372606994547,0.794076457793272,0.794076457793272,408.4245978719555
39,0.12230733110654916,0.9631715383927774,1.7845641863416786,0.7896963737671703,0.794076457793272,407.3264927940909
40,0.11905175655701068,0.9635141980274724,1.8400084288866692,0.7913649772056852,0.794076457793272,408.4805550549645
41,0.11643016939616303,0.9645123804415839,1.8101378129724985,0.7935401209737493,0.794076457793272,407.21860304591246
42,0.11376401178459102,0.9647358541163851,1.7921461750084196,0.7944340156729537,0.7944340156729537,407.11998941516504
43,0.10820891600087645,0.967208962784184,1.852134186725097,0.7918417210452608,0.7944340156729537,407.9826688931789
44,0.1066289091083323,0.9669407943744227,1.8115238969962044,0.7930335806442002,0.7944340156729537,405.77162035694346
45,0.1020080158908487,0.9686615416703912,1.9084927569995431,0.7917821280653139,0.7944340156729537,406.1960602730978
46,0.10552746342337851,0.9680283662584548,1.8217392472550773,0.7917523315753404,0.7944340156729537,405.9785367848817
47,0.09756457286533805,0.9703375942313995,1.8310408407590204,0.7944340156729537,0.7944340156729537,406.1172648558859
48,0.09707152209901404,0.9695703346145824,1.8790778817460156,0.7950895384523703,0.7950895384523703,405.99191135703586
49,0.09186186805358146,0.9711644468281636,1.8716907396151998,0.7958046542117339,0.7958046542117339,401.302447760012
50,0.09353667940604883,0.9708143380709753,1.8938433316388257,0.7929143946843062,0.7958046542117339,401.6903008141089
