epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,epoch_time_seconds
1,7.611985383210359,0.018689848335866035,6.346806408498608,0.08143380709752392,0.08143380709752392,381.5315378929954
2,5.5904136686670896,0.1377566222698966,4.341189262185768,0.307738148446113,0.307738148446113,381.03995588899124
3,3.9152343492180295,0.31121688865051694,3.1537096919961143,0.4726319239593576,0.4726319239593576,380.88325034291483
4,2.8260484019883294,0.4546646405053485,2.460263058886419,0.5829981228211317,0.5829981228211317,380.8522141070571
5,2.1741877067522783,0.5489332856589494,2.0934830916758704,0.6446768570662376,0.6446768570662376,381.3538552519167
6,1.7355566044955737,0.6225827597509014,1.863831386823044,0.6800452906647597,0.6800452906647597,381.53328055597376
7,1.4350997385658022,0.6747936593069337,1.768942549332316,0.7031971633741545,0.7031971633741545,381.01506229501683
8,1.2160644419001778,0.715518011978189,1.6509210571004218,0.7233395905962278,0.7233395905962278,381.1489228500286
9,1.0637554086962124,0.7452623580942165,1.5806260985727976,0.736420249694586,0.736420249694586,380.9110844800016
10,0.9247055325031863,0.7729656446470606,1.543717639955831,0.7461637019159143,0.7461637019159143,380.6701055750018
11,0.8103356794309163,0.7959834331515747,1.5714454811572218,0.7432138494085396,0.7461637019159143,380.99315164098516
12,0.7342677145334113,0.8127067131491911,1.4774467511859193,0.7605554065731057,0.7605554065731057,381.38092758192215
13,0.6594291822457284,0.828014659873067,1.579314581717955,0.7625517714013289,0.7625517714013289,381.4564573629759
14,0.5948747406521329,0.843203420637049,1.5246651399611915,0.7697625219749114,0.7697625219749114,381.5471591280075
15,0.542087134580455,0.8533118798605525,1.5637834195936398,0.7701498763445667,0.7701498763445667,380.8610118480865
16,0.491442658590342,0.8646419951729686,1.544563064472613,0.7740830130210661,0.7740830130210661,380.6135732840048
17,0.4499196684208478,0.8748100473764191,1.5871001346713507,0.776675307648759,0.776675307648759,380.7638818640262
18,0.41440185835682514,0.8842778820654927,1.5800207116522085,0.7782545216173535,0.7782545216173535,383.81313361099456
19,0.3814311636339479,0.8914439379041149,1.591288726920362,0.7801614969756563,0.7801614969756563,381.6083346339874
20,0.3579573558217163,0.896896695569262,1.6229645317258137,0.7803998688954441,0.7803998688954441,381.40547490201425
21,0.33106218074588795,0.9031092637287328,1.6540073327564098,0.7801912934656298,0.7803998688954441,380.22379494598135
22,0.3107225981498992,0.9089344775185483,1.672107137647972,0.779893328565895,0.7803998688954441,380.1709972290555
23,0.28851477660695846,0.9142680492238014,1.6942075640527032,0.7842138196120497,0.7842138196120497,381.52575377200264
24,0.27480170833896117,0.9179702631030064,1.7134042349437406,0.783737075772474,0.7842138196120497,379.36142141604796
25,0.2586547065208674,0.9220300348618933,1.7190107348557646,0.7858824230505647,0.7858824230505647,380.8881073279772
26,0.24237803141276928,0.9270805399123984,1.7790565434387644,0.7872530615893448,0.7872530615893448,380.6119614469353
27,0.23077151556826617,0.9306933643216829,1.71937484734249,0.7883853282083371,0.7883853282083371,380.797720866045
28,0.22041130619233634,0.9339858764637525,1.8007792334410095,0.7911564017758708,0.7911564017758708,380.3635436909972
29,0.21026498902058388,0.9363993921516045,1.770754252179566,0.7872828580793183,0.7911564017758708,380.1008693400072
30,0.20188799070315966,0.9394609814963797,1.752704893117269,0.7919907034951282,0.7919907034951282,380.81073157594074
31,0.19284398284867593,0.9408018235451864,1.8130590460382212,0.7892792229075415,0.7919907034951282,380.4817434879951
32,0.18596926816525994,0.9431110515181311,1.8094179629142895,0.7926462262745448,0.7926462262745448,380.52751890500076
33,0.17811945537430157,0.9455469145734633,1.8882732856920474,0.7928548017043592,0.7928548017043592,380.687147789984
34,0.17080351675520838,0.9477369565865141,1.8500043990582833,0.7856440511307768,0.7928548017043592,380.5914247150067
35,0.16484431531125435,0.949383212657549,1.8604652943232074,0.7935699174637227,0.7935699174637227,380.89293468394317
36,0.16063167238000553,0.9505452757665147,1.8879488070031527,0.7894877983373558,0.7935699174637227,381.1595225719502
37,0.15398517547741447,0.952623580942165,1.8673218020963454,0.7911861982658442,0.7935699174637227,379.7197082199855
38,0.14690636178399621,0.9545380054229612,1.9029128283714247,0.7931229701141206,0.7935699174637227,379.9935608790256
39,0.14621712201042691,0.9549849527725633,1.8247347279767279,0.7938082893835107,0.7938082893835107,380.75449942203704
40,0.14409605868444664,0.9555659843270463,1.8861083187834873,0.7914245701856322,0.7938082893835107,379.52256158401724
41,0.13803986555369918,0.957532552665296,1.9152200429915018,0.7902327105866929,0.7938082893835107,380.06965786998626
42,0.1334387555918001,0.9579720508924049,1.9963744950342093,0.7925568368046244,0.7938082893835107,379.5190540010808
43,0.13099245806333287,0.9596927981883734,2.057419783834948,0.7926462262745448,0.7938082893835107,380.2204993100604
44,0.12663778885670635,0.9609591490122463,1.94398761206917,0.7941658472631924,0.7941658472631924,380.42481895396486
45,0.12275431959316567,0.9621137629987188,1.970176727097373,0.7943446262030333,0.7943446262030333,381.0847228639759
46,0.11890167620006718,0.96302255594291,1.9445900940851746,0.7938082893835107,0.7943446262030333,379.89870703499764
47,0.11656587912110353,0.9643038050117696,1.943066446553332,0.7950001489824499,0.7950001489824499,381.10907728096936
48,0.11177150036090754,0.9648997348112393,2.0064082398132865,0.7930633771341736,0.7950001489824499,379.4367854719749
49,0.11147345456663155,0.9654807663657221,2.0815123201317003,0.7968177348708322,0.7968177348708322,380.9327767610084
50,0.11021559445643607,0.9657489347754834,2.0267308828909645,0.7937784928935372,0.7968177348708322,379.85721875797026
